path,label
D:\\zainab\\forgery-detector\\data\\ela_cache\411_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\412_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\413_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\414_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\415_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\416_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\417_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\418_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\419_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\420_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\421_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\422_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\423_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\424_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\425_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\426_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\427_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\428_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\429_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\430_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\431_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\432_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\433_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\434_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\435_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\436_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\437_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\438_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\439_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\440_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\441_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\442_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\443_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\444_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\445_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\446_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\447_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\448_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\449_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\450_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\451_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\452_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\453_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\454_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\455_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\456_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\457_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\458_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\459_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\460_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\461_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\462_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\463_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\464_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\465_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\466_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\467_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\468_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\469_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\470_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\471_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\472_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\473_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\474_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\475_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\476_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\477_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\478_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\479_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\480_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\481_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\482_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\483_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\484_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\485_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\486_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\487_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\488_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\489_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\490_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\491_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\492_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\493_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\494_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\495_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\496_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\497_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\498_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\499_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\500_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\501_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\502_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\503_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\504_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\505_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\506_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\507_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\508_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\509_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\510_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\511_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\512_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\513_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\514_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\515_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\516_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\517_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\518_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\519_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\520_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\521_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\522_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\523_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\524_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\525_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\526_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\527_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\528_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\529_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\530_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\531_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\532_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\533_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\534_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\535_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\536_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\537_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\538_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\539_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\540_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\541_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\542_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\543_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\544_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\545_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\546_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\547_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\548_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\549_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\550_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\551_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\552_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\553_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\554_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\555_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\556_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\557_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\558_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\559_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\560_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\561_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\562_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\563_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\564_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\565_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\566_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\567_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\568_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\569_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\570_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\571_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\572_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\573_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\574_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\575_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\576_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\577_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\578_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\579_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\580_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\581_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\582_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\583_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\584_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\585_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\586_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\587_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\588_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\589_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\590_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\591_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\592_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\593_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\594_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\595_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\596_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\597_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\598_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\599_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\600_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\601_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\602_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\603_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\604_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\605_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\606_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\607_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\608_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\609_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\610_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\611_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\612_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\613_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\614_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\615_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\616_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\617_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\618_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\619_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\620_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\621_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\622_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\623_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\624_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\625_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\626_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\627_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\628_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\629_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\630_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\631_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\632_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\633_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\634_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\635_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\636_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\637_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\638_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\639_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\640_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\641_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\642_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\643_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\644_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\645_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\646_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\647_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\648_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\649_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\650_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\651_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\652_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\653_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\654_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\655_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\656_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\657_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\658_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\659_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\660_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\661_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\662_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\663_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\664_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\665_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\666_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\667_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\668_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\669_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\670_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\671_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\672_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\673_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\674_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\675_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\676_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\677_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\678_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\679_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\680_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\681_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\682_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\683_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\684_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\685_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\686_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\687_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\688_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\689_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\690_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\691_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\692_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\693_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\694_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\695_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\696_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\697_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\698_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\699_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\700_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\701_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\702_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\703_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\704_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\705_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\706_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\707_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\708_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\709_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\710_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\711_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\712_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\713_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\714_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\715_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\716_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\717_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\718_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\719_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\720_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\721_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\722_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\723_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\724_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\725_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\726_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\727_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\728_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\729_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\730_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\731_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\732_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\733_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\734_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\735_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\736_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\737_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\738_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\739_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\740_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\741_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\742_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\743_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\744_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\745_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\746_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\747_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\748_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\749_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\750_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\751_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\752_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\753_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\754_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\755_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\756_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\757_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\758_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\759_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\760_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\761_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\762_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\763_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\764_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\765_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\766_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\767_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\768_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\769_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\770_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\771_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\772_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\773_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\774_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\775_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\776_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\777_0.png,0
